date,temp_max,temp_min,precipitation,humidity,wind_speed_max,wind_gusts_max,solar_radiation,et0_evapotranspiration,soil_moisture_0_10cm,pressure_msl
2018-09-04,28.9,22.4,0.9,72,19.9,41.0,22.41,5.0,0.2,1008.7
2018-09-05,28.8,22.9,0.6,69,23.8,47.2,22.64,5.28,0.2,1007.9
2018-09-06,27.9,22.7,0.0,70,25.4,50.0,16.36,4.21,0.2,1006.5
2018-09-07,29.1,22.6,0.0,68,25.7,50.8,21.28,5.1,0.2,1007.0
2018-09-08,29.2,21.1,0.0,69,18.5,38.2,22.35,5.06,0.2,1008.1
2018-09-09,30.1,19.6,0.2,71,12.0,23.8,21.61,4.77,0.2,1009.1
2018-09-10,30.2,20.5,0.2,71,8.0,17.6,21.18,4.47,0.2,1010.9
2018-09-11,30.2,22.5,1.9,79,9.7,22.0,17.82,3.82,0.2,1011.8
2018-09-12,29.4,22.3,5.4,83,11.3,29.5,19.07,3.92,0.2,1010.3
2018-09-13,29.9,21.7,0.6,77,8.3,19.8,17.6,3.84,0.2,1008.6
2018-09-14,30.2,21.8,0.6,75,6.9,19.4,19.16,4.08,0.2,1009.2
2018-09-15,29.8,22.8,5.1,76,6.8,20.9,18.0,3.89,0.2,1009.7
2018-09-16,30.7,22.1,0.6,70,12.4,29.5,20.18,4.53,0.2,1007.9
2018-09-17,30.6,22.8,2.5,80,13.1,30.6,16.84,3.68,0.2,1007.2
2018-09-18,30.6,22.5,0.8,81,16.1,34.2,20.01,4.23,0.2,1007.2
2018-09-19,28.6,23.1,2.5,80,17.3,33.8,10.38,2.62,0.2,1007.1
2018-09-20,29.5,22.5,0.5,78,16.0,35.3,13.15,3.12,0.2,1004.7
2018-09-21,24.6,22.0,25.6,86,22.4,39.6,3.82,1.36,0.2,1004.2
2018-09-22,30.4,22.2,0.9,77,20.9,40.3,21.78,4.75,0.2,1008.5
2018-09-23,30.0,21.5,0.1,77,8.7,22.7,20.75,4.32,0.2,1011.8
2018-09-24,30.5,21.6,1.8,78,9.0,23.0,20.69,4.31,0.2,1011.8
2018-09-25,30.5,22.6,8.2,81,8.6,23.4,20.77,4.28,0.2,1010.7
2018-09-26,29.3,22.2,7.1,86,9.9,23.4,16.32,3.37,0.2,1009.9
2018-09-27,30.2,22.0,1.8,83,9.0,22.7,18.91,3.93,0.2,1009.9
2018-09-28,30.0,21.7,4.4,84,10.1,28.4,19.44,4.05,0.2,1010.4
2018-09-29,29.9,21.8,1.5,85,13.1,29.2,19.77,4.07,0.2,1010.9
2018-09-30,30.6,22.0,2.1,81,12.3,29.9,20.04,4.24,0.2,1010.4
2018-10-01,31.2,22.8,2.7,82,13.0,30.6,21.22,4.43,0.2,1010.6
2018-10-02,30.8,22.8,0.1,78,9.7,24.5,20.53,4.41,0.2,1011.3
2018-10-03,31.0,21.9,0.0,77,11.0,23.8,20.81,4.57,0.2,1011.0
2018-10-04,31.0,22.0,0.1,76,15.2,31.0,21.27,4.71,0.2,1011.3
2018-10-05,31.0,21.4,0.0,70,16.6,36.0,23.09,5.24,0.2,1011.9
2018-10-06,30.0,19.8,0.2,70,14.8,33.5,21.4,4.75,0.2,1011.7
2018-10-07,30.5,20.7,0.9,71,14.6,37.4,21.2,4.72,0.2,1011.0
2018-10-08,31.2,21.1,0.0,67,13.2,29.5,21.12,4.91,0.2,1010.3
2018-10-09,31.8,20.0,0.0,61,15.7,32.8,21.79,5.29,0.2,1009.5
2018-10-10,32.2,20.4,0.0,53,22.5,45.4,22.38,6.02,0.2,1008.1
2018-10-11,31.8,22.0,0.0,50,20.6,40.3,18.55,5.69,0.2,1007.1
2018-10-12,31.8,20.9,0.0,62,15.7,32.8,22.35,5.4,0.2,1009.0
2018-10-13,31.2,20.1,0.0,67,9.5,24.1,19.95,4.47,0.2,1011.1
2018-10-14,31.5,21.4,0.1,63,10.1,22.0,19.3,4.57,0.2,1012.3
2018-10-15,30.5,21.5,5.2,74,12.0,24.5,14.71,3.43,0.2,1013.3
2018-10-16,30.6,22.0,5.4,79,12.7,30.2,17.67,3.89,0.2,1013.7
2018-10-17,29.5,22.1,4.0,85,17.6,36.7,13.74,2.86,0.2,1013.4
2018-10-18,28.8,21.8,1.4,82,10.6,28.1,13.62,2.9,0.2,1012.6
2018-10-19,29.9,19.5,0.0,71,12.8,29.9,19.89,4.53,0.2,1012.9
2018-10-20,31.0,20.4,0.0,64,13.7,31.3,21.03,4.85,0.2,1013.9
2018-10-21,31.0,21.2,0.0,64,12.0,33.1,19.85,4.59,0.2,1014.2
2018-10-22,32.1,20.5,0.0,63,8.5,25.9,19.17,4.47,0.2,1013.3
2018-10-23,32.2,21.4,0.1,62,8.0,23.0,19.62,4.45,0.2,1013.2
2018-10-24,29.9,21.5,2.1,72,12.5,31.0,15.08,3.44,0.2,1013.9
2018-10-25,31.0,20.0,0.0,63,11.2,26.6,19.07,4.65,0.2,1014.6
2018-10-26,31.0,19.8,0.0,56,17.0,36.7,21.62,5.31,0.2,1015.5
2018-10-27,31.4,19.0,0.0,49,15.8,33.1,21.82,5.35,0.2,1015.1
2018-10-28,31.0,18.9,0.0,46,21.1,42.5,21.81,5.89,0.2,1014.0
2018-10-29,29.5,18.9,0.0,45,19.7,41.8,21.97,5.88,0.2,1012.7
2018-10-30,29.9,18.9,0.0,48,14.8,32.8,21.12,5.48,0.2,1012.0
2018-10-31,30.3,18.1,0.0,52,14.5,32.8,20.69,5.25,0.2,1012.2
2018-11-01,28.5,18.1,1.7,70,11.9,27.0,14.79,3.43,0.2,1012.9
2018-11-02,29.8,21.1,0.1,72,15.5,34.2,16.29,3.75,0.2,1012.8
2018-11-03,30.1,21.7,0.9,71,14.2,33.1,17.02,4.09,0.2,1013.4
2018-11-04,30.2,21.5,0.2,70,15.3,34.2,17.85,4.22,0.2,1013.7
2018-11-05,31.0,21.1,0.1,69,9.2,24.8,17.17,3.92,0.2,1013.6
2018-11-06,30.5,20.6,0.8,66,10.8,26.6,16.5,3.94,0.2,1013.6
2018-11-07,31.2,21.4,0.5,63,10.1,25.9,17.94,4.29,0.2,1013.7
2018-11-08,30.7,20.3,0.4,64,9.2,25.2,18.68,4.26,0.2,1013.3
2018-11-09,31.3,19.3,0.0,61,8.3,21.2,19.02,4.31,0.2,1012.4
2018-11-10,31.5,19.6,0.0,54,10.8,24.5,20.55,4.94,0.2,1012.9
2018-11-11,31.2,17.2,0.0,45,11.9,25.6,20.95,5.21,0.2,1013.5
2018-11-12,30.4,17.0,0.0,42,15.0,33.5,21.08,5.64,0.2,1012.7
2018-11-13,30.2,15.7,0.0,47,11.9,25.2,20.6,5.11,0.2,1011.3
2018-11-14,30.6,17.0,0.0,47,10.3,24.1,20.5,4.9,0.2,1011.2
2018-11-15,31.6,16.4,0.0,48,13.0,30.2,20.13,5.23,0.2,1012.6
2018-11-16,31.3,18.9,0.0,60,14.1,30.6,14.83,4.0,0.2,1013.2
2018-11-17,30.8,21.6,0.6,74,12.6,27.4,14.83,3.58,0.2,1012.8
2018-11-18,30.6,21.6,0.5,74,13.4,31.3,14.97,3.66,0.2,1013.1
2018-11-19,30.0,21.0,0.1,73,13.6,33.5,15.59,3.67,0.2,1014.7
2018-11-20,30.6,20.5,0.0,67,12.2,29.2,16.75,4.05,0.2,1014.9
2018-11-21,31.0,19.3,0.0,61,15.6,35.3,19.11,4.74,0.2,1014.8
2018-11-22,29.4,19.1,0.0,64,16.4,35.3,17.7,4.38,0.2,1015.9
2018-11-23,29.4,20.0,0.0,61,10.6,27.0,12.43,3.18,0.2,1017.0
2018-11-24,30.0,18.5,0.0,56,13.4,32.0,18.79,4.45,0.2,1016.9
2018-11-25,29.8,17.6,0.0,46,11.2,28.1,19.24,4.81,0.2,1016.0
2018-11-26,29.6,15.9,0.0,45,10.7,25.2,19.65,4.79,0.2,1014.5
2018-11-27,28.5,15.3,0.0,53,11.5,29.2,19.28,4.38,0.2,1015.2
2018-11-28,28.4,15.9,0.0,59,13.9,33.1,19.23,4.32,0.2,1015.7
2018-11-29,28.9,15.8,0.0,58,9.2,24.8,18.62,4.1,0.2,1016.7
2018-11-30,28.5,16.4,0.0,52,9.0,24.1,18.84,4.27,0.2,1016.5
2018-12-01,28.3,17.4,0.0,53,10.1,24.8,18.73,4.25,0.2,1014.6
2018-12-02,28.1,16.0,0.0,61,10.1,24.8,17.55,3.92,0.2,1013.1
2018-12-03,27.5,16.5,0.0,63,11.2,28.4,14.73,3.62,0.2,1013.8
2018-12-04,28.4,17.5,0.0,67,14.2,31.7,11.49,2.94,0.2,1014.9
2018-12-05,29.5,19.0,0.2,70,11.9,29.2,16.44,3.64,0.2,1013.7
2018-12-06,27.9,19.6,1.1,76,10.7,27.7,12.52,2.71,0.2,1012.7
2018-12-07,29.8,18.8,0.1,72,10.4,22.7,15.99,3.63,0.2,1012.8
2018-12-08,29.0,20.1,0.5,74,10.9,26.6,15.19,3.41,0.2,1013.8
2018-12-09,28.9,20.4,0.2,71,12.4,29.5,13.87,3.16,0.2,1013.0
2018-12-10,28.2,19.7,0.4,72,13.0,36.4,12.92,3.1,0.2,1012.6
2018-12-11,29.0,19.2,1.1,74,10.1,22.0,12.3,2.72,0.2,1013.0
2018-12-12,30.0,19.5,0.0,67,12.9,24.8,15.95,3.61,0.2,1013.7
2018-12-13,27.5,19.5,0.7,71,12.0,25.9,13.83,3.08,0.2,1015.0
2018-12-14,25.5,18.6,0.0,79,13.0,32.8,11.8,2.56,0.2,1016.3
2018-12-15,27.1,18.5,0.2,62,17.2,37.8,16.01,4.0,0.2,1016.3
2018-12-16,25.6,17.4,0.0,52,16.0,34.9,14.32,4.28,0.2,1015.9
2018-12-17,23.4,16.4,0.5,70,18.6,38.2,8.82,2.5,0.2,1014.0
2018-12-18,22.7,15.6,1.9,77,18.9,40.7,12.33,2.69,0.2,1015.8
2018-12-19,25.3,13.6,0.0,75,15.0,29.5,15.49,3.18,0.2,1016.6
2018-12-20,25.6,15.1,0.0,73,10.8,27.4,13.38,2.89,0.2,1016.2
2018-12-21,27.6,15.0,0.0,69,10.0,25.2,15.82,3.3,0.2,1015.0
2018-12-22,28.0,15.7,0.0,68,10.1,25.2,16.79,3.63,0.2,1014.9
2018-12-23,28.0,16.9,0.0,73,11.1,26.3,14.63,3.23,0.2,1015.4
2018-12-24,28.4,16.5,0.0,67,9.5,23.4,17.84,3.8,0.2,1015.2
2018-12-25,29.6,16.0,0.0,58,12.8,23.8,17.82,4.0,0.2,1014.5
2018-12-26,30.3,17.7,0.0,62,17.6,31.7,13.68,3.61,0.2,1013.4
2018-12-27,28.2,17.0,0.1,60,12.7,27.0,15.14,3.72,0.2,1013.4
2018-12-28,26.0,13.3,0.0,45,11.8,24.5,18.74,4.33,0.2,1014.5
2018-12-29,25.6,12.7,0.0,47,13.0,29.5,18.86,4.19,0.2,1016.9
2018-12-30,25.4,11.6,0.0,53,11.5,28.4,18.8,3.97,0.2,1018.6
2018-12-31,25.7,11.9,0.0,49,10.2,20.9,18.88,4.03,0.2,1019.4
2019-01-01,27.6,11.2,0.0,44,10.8,25.9,18.96,4.48,0.2,1019.1
2019-01-02,28.2,13.9,0.0,47,9.9,22.7,18.81,4.17,0.2,1018.8
2019-01-03,29.4,14.1,0.0,51,10.1,19.4,18.62,4.15,0.2,1019.2
2019-01-04,28.5,15.6,0.0,56,12.3,29.9,18.63,4.31,0.2,1018.5
2019-01-05,28.5,13.6,0.0,62,10.2,24.5,18.63,4.03,0.2,1017.0
2019-01-06,28.5,14.4,0.0,65,10.8,27.7,18.52,4.03,0.2,1015.6
2019-01-07,28.9,14.6,0.0,62,9.8,25.6,18.52,4.07,0.2,1014.9
2019-01-08,27.5,14.6,0.0,56,10.1,24.8,18.7,4.06,0.2,1015.6
2019-01-09,28.4,12.2,0.0,46,9.7,17.6,19.23,4.01,0.2,1015.3
2019-01-10,28.0,12.8,0.0,46,10.6,25.9,19.17,4.41,0.2,1015.1
2019-01-11,28.3,12.9,0.0,62,11.5,28.4,18.88,4.05,0.2,1015.7
2019-01-12,28.9,15.6,0.0,64,12.7,28.8,18.56,4.13,0.2,1015.5
2019-01-13,28.6,15.8,0.0,60,11.7,28.8,18.99,4.33,0.2,1016.0
2019-01-14,28.7,14.9,0.0,61,13.0,31.3,18.91,4.31,0.2,1015.5
2019-01-15,28.4,16.9,0.0,57,11.3,27.7,18.92,4.29,0.2,1016.0
2019-01-16,28.5,16.0,0.0,51,9.6,23.0,19.31,4.26,0.2,1015.9
2019-01-17,29.4,16.1,0.0,50,9.5,21.2,19.49,4.34,0.2,1014.5
2019-01-18,29.9,16.2,0.0,56,9.2,24.5,19.45,4.36,0.2,1014.7
2019-01-19,28.5,14.2,0.0,59,10.4,26.6,19.4,4.25,0.2,1015.8
2019-01-20,29.2,16.2,0.0,55,10.2,25.2,19.53,4.39,0.2,1016.5
2019-01-21,29.7,15.6,0.0,54,13.2,29.5,19.79,4.8,0.2,1015.1
2019-01-22,29.4,14.9,0.0,42,12.6,30.2,20.01,5.02,0.2,1014.6
2019-01-23,28.8,15.9,0.0,60,11.3,23.4,19.01,4.12,0.2,1014.5
2019-01-24,30.0,18.4,0.0,58,13.8,25.6,16.66,3.91,0.2,1014.4
2019-01-25,29.4,18.5,0.0,60,18.1,38.9,16.28,4.23,0.2,1013.7
2019-01-26,23.6,18.8,10.0,86,13.0,29.2,7.78,1.63,0.2,1015.1
2019-01-27,22.7,17.9,21.3,91,15.3,33.1,5.47,1.2,0.2,1016.7
2019-01-28,24.2,16.9,1.5,77,12.2,28.4,13.31,2.74,0.2,1017.8
2019-01-29,24.9,12.9,0.0,62,10.8,26.3,20.26,4.13,0.2,1018.1
2019-01-30,25.2,10.9,0.0,51,10.1,22.0,20.94,4.17,0.2,1017.7
2019-01-31,25.5,11.6,0.0,65,16.4,36.0,19.97,3.99,0.2,1016.7
2019-02-01,26.9,14.2,0.0,70,13.3,29.2,18.85,3.93,0.2,1016.1
2019-02-02,27.9,14.9,0.0,63,10.5,27.4,20.28,4.37,0.2,1014.9
2019-02-03,27.2,14.9,0.0,67,14.5,33.1,19.25,4.17,0.2,1016.4
2019-02-04,28.0,15.8,0.0,67,16.0,36.0,19.97,4.38,0.2,1018.3
2019-02-05,29.0,16.2,0.0,61,10.7,26.3,20.64,4.5,0.2,1017.3
2019-02-06,30.5,16.5,0.0,58,12.7,25.6,20.04,4.72,0.2,1013.9
2019-02-07,31.0,19.2,0.0,55,16.1,36.0,19.63,5.04,0.2,1013.0
2019-02-08,28.5,18.6,0.0,65,11.0,23.4,15.41,3.38,0.2,1014.2
2019-02-09,28.8,17.0,0.0,52,12.2,26.3,20.77,4.79,0.2,1015.6
2019-02-10,29.1,14.2,0.0,44,12.7,25.6,21.21,5.0,0.2,1016.8
2019-02-11,29.4,18.0,0.0,61,16.4,35.6,17.28,4.42,0.2,1016.9
2019-02-12,30.2,18.3,0.0,65,13.7,32.8,20.95,4.9,0.2,1018.0
2019-02-13,30.4,16.6,0.0,59,10.9,28.8,21.55,4.83,0.2,1018.2
2019-02-14,32.0,17.2,0.0,57,12.5,26.6,21.45,5.17,0.2,1015.0
2019-02-15,31.5,19.3,0.0,48,14.0,32.8,18.44,5.09,0.2,1013.9
2019-02-16,32.1,20.0,0.0,52,11.9,24.8,21.45,4.89,0.2,1013.5
2019-02-17,32.0,19.8,0.1,61,15.6,32.0,20.25,4.89,0.2,1012.8
2019-02-18,31.6,17.5,0.0,59,10.3,27.0,21.28,4.71,0.2,1011.5
2019-02-19,32.8,19.2,0.0,58,12.3,29.2,19.51,4.84,0.2,1012.5
2019-02-20,32.6,20.8,0.0,61,15.9,36.4,19.93,5.14,0.2,1015.4
2019-02-21,33.2,19.2,0.0,51,13.2,31.3,21.88,5.67,0.2,1017.1
2019-02-22,34.4,20.0,0.0,46,9.7,24.1,20.91,5.51,0.2,1014.8
2019-02-23,35.0,20.5,0.0,42,10.2,26.3,21.61,5.43,0.2,1012.4
2019-02-24,34.8,21.5,0.0,36,10.4,23.8,21.95,5.96,0.2,1010.7
2019-02-25,34.5,22.0,0.0,34,18.1,39.6,21.42,6.69,0.2,1009.9
2019-02-26,33.5,18.9,0.0,40,11.3,24.8,22.34,5.9,0.2,1009.0
2019-02-27,33.2,19.1,0.0,62,18.7,36.7,20.42,4.81,0.2,1008.8
2019-02-28,31.5,20.2,0.3,51,13.7,31.7,22.21,5.3,0.2,1010.5
2019-03-01,32.7,18.6,0.1,58,15.7,29.9,18.96,4.82,0.2,1010.8
2019-03-02,32.2,21.2,0.0,63,19.9,40.0,19.22,5.06,0.2,1012.0
2019-03-03,33.0,21.0,0.1,59,13.9,27.7,20.06,4.86,0.2,1011.0
2019-03-04,35.2,21.1,0.0,51,17.1,38.2,21.97,6.17,0.2,1008.5
2019-03-05,34.8,22.2,0.0,43,17.4,36.0,22.83,6.21,0.2,1008.1
2019-03-06,33.5,19.8,0.0,38,11.5,27.7,23.37,6.11,0.2,1009.3
2019-03-07,33.3,18.1,0.0,35,10.5,24.8,23.7,5.91,0.2,1009.5
2019-03-08,34.1,18.7,0.0,47,10.2,24.8,22.26,5.44,0.2,1011.5
2019-03-09,34.0,20.0,0.0,50,10.4,26.3,20.7,5.25,0.2,1012.3
2019-03-10,34.7,21.1,0.0,51,13.4,28.8,22.07,5.44,0.2,1012.3
2019-03-11,34.5,21.6,0.0,54,17.1,32.8,20.73,5.6,0.2,1013.0
2019-03-12,34.8,22.3,0.0,44,13.9,30.6,19.37,5.67,0.2,1013.0
2019-03-13,35.5,21.4,0.0,38,17.9,38.2,22.09,6.93,0.2,1013.2
2019-03-14,35.3,21.4,0.0,33,14.0,33.1,22.8,6.85,0.2,1013.2
2019-03-15,35.6,22.5,0.0,29,13.5,32.0,23.67,7.05,0.2,1013.1
2019-03-16,35.7,21.8,0.0,28,18.1,37.1,23.85,7.68,0.2,1012.9
2019-03-17,35.3,21.8,0.0,36,14.1,33.8,23.97,7.31,0.2,1012.8
2019-03-18,34.5,20.9,0.0,34,19.9,37.1,24.25,6.62,0.2,1012.2
2019-03-19,35.2,20.4,0.0,51,14.8,33.5,22.87,5.94,0.2,1010.3
2019-03-20,34.2,22.0,0.2,54,17.3,43.2,19.0,5.65,0.2,1009.9
2019-03-21,34.0,21.3,0.0,52,19.1,39.2,20.19,5.87,0.2,1011.3
2019-03-22,34.7,21.1,0.0,49,15.5,27.7,21.32,5.57,0.2,1012.1
2019-03-23,35.4,22.2,0.0,52,10.5,21.2,21.93,5.39,0.2,1011.5
2019-03-24,35.3,23.8,0.0,47,10.6,25.9,20.83,5.69,0.2,1010.7
2019-03-25,35.7,22.9,0.0,43,13.5,32.0,22.47,6.27,0.2,1010.9
2019-03-26,35.5,22.6,0.0,43,12.9,23.8,21.28,5.64,0.2,1011.5
2019-03-27,35.3,23.0,0.0,43,15.2,31.0,19.66,5.41,0.2,1012.9
2019-03-28,36.6,23.5,0.0,40,9.7,23.0,21.93,5.76,0.2,1011.8
2019-03-29,36.7,23.4,0.0,40,11.2,22.0,22.92,6.21,0.2,1010.1
2019-03-30,37.8,22.2,0.0,40,10.4,25.2,23.43,6.4,0.2,1009.5
2019-03-31,37.7,23.6,0.0,37,19.2,51.8,21.05,6.59,0.2,1009.4
2019-04-01,37.8,24.7,0.0,34,12.6,23.8,20.86,6.22,0.2,1009.3
2019-04-02,36.8,23.9,0.0,37,17.3,31.7,20.47,6.35,0.2,1009.2
2019-04-03,36.7,22.8,0.1,54,11.4,28.1,19.72,5.49,0.2,1010.2
2019-04-04,36.5,22.8,0.0,47,16.5,36.7,20.21,5.91,0.2,1011.4
2019-04-05,36.3,22.1,0.0,42,21.4,41.0,20.88,6.1,0.2,1011.4
2019-04-06,36.1,22.6,0.0,37,14.7,33.1,22.38,6.25,0.2,1010.7
2019-04-07,37.1,23.6,0.0,38,16.5,37.1,22.0,6.51,0.2,1009.2
2019-04-08,37.1,23.1,0.1,50,23.9,48.6,20.6,6.1,0.2,1008.8
2019-04-09,35.8,23.0,0.3,52,15.3,54.7,21.37,5.93,0.2,1009.4
2019-04-10,36.7,23.3,1.3,53,28.5,55.1,21.24,5.46,0.2,1010.3
2019-04-11,37.3,23.2,0.0,46,15.5,47.5,23.3,6.6,0.2,1009.5
2019-04-12,37.3,23.6,0.0,41,17.1,35.3,21.69,6.25,0.2,1009.0
2019-04-13,38.0,24.1,0.0,40,19.2,44.3,22.51,6.47,0.2,1009.2
2019-04-14,37.5,24.2,0.0,37,13.7,31.0,22.18,6.52,0.2,1009.3
2019-04-15,37.8,24.5,0.0,33,12.8,30.6,22.72,6.67,0.2,1009.0
2019-04-16,36.5,24.1,0.0,31,11.8,26.3,25.36,6.94,0.2,1009.1
2019-04-17,35.2,24.7,0.0,40,9.8,22.7,20.31,5.66,0.2,1009.8
2019-04-18,35.8,24.7,0.0,49,17.4,33.1,22.15,5.69,0.2,1009.1
2019-04-19,36.0,24.8,1.7,58,16.6,46.4,22.14,5.87,0.2,1008.6
2019-04-20,36.3,24.5,0.0,54,18.8,35.3,22.36,6.01,0.2,1006.9
2019-04-21,36.6,25.1,0.0,48,16.0,33.1,19.61,5.71,0.2,1006.2
2019-04-22,36.0,24.0,0.0,50,20.2,43.9,21.83,5.65,0.2,1007.4
2019-04-23,36.3,23.9,0.1,48,20.2,42.1,22.45,6.04,0.2,1008.8
2019-04-24,37.3,23.8,0.0,44,13.7,30.6,22.85,6.54,0.2,1009.3
2019-04-25,38.3,24.5,0.0,35,11.6,24.1,20.78,6.31,0.2,1008.4
2019-04-26,38.6,25.4,0.0,35,13.8,31.3,23.03,6.96,0.2,1007.4
2019-04-27,38.5,25.6,0.0,39,15.5,32.0,20.46,6.02,0.2,1006.9
2019-04-28,38.6,26.1,0.0,40,17.4,32.0,21.35,6.42,0.2,1006.7
2019-04-29,38.5,27.2,0.0,40,14.2,31.3,20.43,5.89,0.2,1006.4
2019-04-30,37.7,27.6,0.0,42,20.9,44.6,20.65,6.2,0.2,1005.4
2019-05-01,39.8,26.8,0.0,35,13.6,28.4,21.86,6.82,0.2,1003.4
2019-05-02,39.0,26.7,0.0,30,23.3,46.4,22.48,8.21,0.2,1002.9
2019-05-03,37.8,26.9,0.0,26,20.3,41.8,24.28,9.1,0.2,1004.7
2019-05-04,37.3,25.9,0.0,31,19.3,39.6,24.03,8.28,0.2,1007.8
2019-05-05,37.8,25.1,0.0,32,18.7,38.9,23.82,7.52,0.2,1009.2
2019-05-06,38.8,25.3,0.0,29,16.3,35.6,22.78,7.15,0.2,1007.3
2019-05-07,39.0,25.1,0.0,29,10.7,24.5,21.52,6.57,0.2,1005.9
2019-05-08,39.8,28.0,0.0,27,20.9,42.5,21.97,8.04,0.2,1005.9
2019-05-09,38.8,26.0,0.0,29,19.9,38.9,22.55,7.71,0.2,1005.7
2019-05-10,38.5,27.7,0.0,29,19.8,41.4,21.45,7.33,0.2,1005.9
2019-05-11,38.0,26.5,0.0,34,13.7,33.5,20.96,6.31,0.2,1007.5
2019-05-12,37.9,26.6,0.0,40,15.6,33.5,20.72,6.28,0.2,1007.2
2019-05-13,37.8,26.8,0.2,41,14.9,38.9,19.81,6.08,0.2,1006.4
2019-05-14,38.5,26.6,0.2,37,14.8,38.2,22.13,6.85,0.2,1006.2
2019-05-15,38.6,26.4,0.0,38,10.8,28.8,22.73,6.22,0.2,1007.1
2019-05-16,38.2,25.8,0.2,38,14.7,34.9,21.34,6.33,0.2,1008.1
2019-05-17,37.5,26.1,0.0,38,9.7,25.9,21.7,5.83,0.2,1008.0
2019-05-18,39.0,25.6,0.0,35,15.2,32.8,23.61,6.86,0.2,1006.9
2019-05-19,39.5,27.1,0.1,30,11.5,21.2,24.17,6.81,0.2,1006.7
2019-05-20,37.1,26.8,0.0,39,11.3,27.7,20.93,5.98,0.2,1007.7
2019-05-21,38.0,26.3,0.0,40,14.3,31.0,20.34,6.28,0.2,1007.5
2019-05-22,39.1,26.5,0.0,40,15.3,26.3,23.61,6.6,0.2,1006.8
2019-05-23,38.8,27.6,0.2,45,14.7,37.8,22.55,6.33,0.2,1006.4
2019-05-24,39.4,27.2,0.0,42,9.2,24.8,23.16,6.08,0.2,1006.7
2019-05-25,39.3,28.6,0.0,35,18.5,37.8,23.57,7.54,0.2,1005.2
2019-05-26,39.9,27.8,0.0,32,17.3,36.4,22.01,7.28,0.2,1003.9
2019-05-27,40.5,28.5,0.0,34,17.8,36.0,22.82,7.24,0.2,1003.7
2019-05-28,40.5,29.0,0.0,34,9.9,28.4,23.28,6.87,0.2,1003.5
2019-05-29,39.9,28.6,0.0,32,15.4,28.1,22.87,6.84,0.2,1002.9
2019-05-30,39.5,27.5,0.0,43,14.0,33.8,23.66,6.36,0.2,1003.3
2019-05-31,38.6,28.6,0.0,45,12.0,24.1,23.39,6.35,0.2,1003.8
2019-06-01,37.7,27.6,2.0,49,15.7,41.0,22.09,6.01,0.2,1005.3
2019-06-02,40.0,27.8,0.0,44,17.3,32.8,22.99,6.53,0.2,1004.1
2019-06-03,37.2,28.2,0.3,53,17.0,40.3,23.39,6.87,0.2,1004.9
2019-06-04,37.3,25.5,0.0,54,14.4,28.1,22.26,5.95,0.2,1004.4
2019-06-05,38.8,27.6,0.0,47,11.7,29.9,23.54,6.5,0.2,1003.5
2019-06-06,37.5,27.9,0.1,49,22.6,42.1,21.67,6.43,0.2,1004.4
2019-06-07,38.1,26.2,0.9,53,11.5,40.7,22.12,5.91,0.2,1004.6
2019-06-08,36.7,24.9,0.0,58,21.6,39.2,23.66,6.12,0.2,1005.1
2019-06-09,36.4,28.2,0.1,52,14.0,36.7,20.36,6.1,0.2,1003.6
2019-06-10,36.8,26.2,0.9,53,17.4,37.1,23.9,6.55,0.2,1002.9
2019-06-11,37.0,27.1,0.0,50,20.1,41.4,24.99,7.77,0.2,1003.0
2019-06-12,36.2,26.8,1.0,54,21.4,48.6,22.41,7.32,0.2,1003.5
2019-06-13,33.7,25.9,0.2,58,24.9,49.3,17.18,5.94,0.2,1005.2
2019-06-14,35.0,25.1,0.0,57,26.5,50.4,17.52,6.14,0.2,1004.8
2019-06-15,36.2,26.5,0.1,49,22.6,46.4,23.91,8.01,0.2,1005.1
2019-06-16,36.3,27.0,0.0,45,21.1,45.7,23.07,7.88,0.2,1005.6
2019-06-17,35.5,28.1,0.0,46,23.0,50.4,18.98,7.02,0.2,1005.9
2019-06-18,36.3,27.0,0.0,42,19.5,36.0,23.31,7.83,0.2,1004.7
2019-06-19,36.8,27.0,0.0,47,21.0,43.2,25.05,8.14,0.2,1003.5
2019-06-20,35.2,26.6,3.7,60,22.6,45.7,19.22,5.7,0.2,1004.0
2019-06-21,30.6,24.8,2.6,72,15.9,30.2,9.26,2.87,0.2,1004.2
2019-06-22,26.5,23.8,13.6,89,18.5,34.9,5.84,1.46,0.2,1004.1
2019-06-23,31.4,23.8,5.3,79,13.3,30.2,14.52,3.51,0.2,1003.4
2019-06-24,31.6,23.5,3.0,79,15.3,33.5,20.76,4.48,0.2,1004.7
2019-06-25,31.8,23.3,11.8,79,12.0,28.8,20.72,4.5,0.2,1005.9
2019-06-26,31.6,24.3,3.3,71,17.4,36.0,20.14,4.99,0.2,1005.4
2019-06-27,32.8,24.4,0.6,67,22.8,43.9,18.65,5.3,0.2,1004.1
2019-06-28,32.9,24.5,1.1,70,28.8,54.7,16.24,4.92,0.2,1004.0
2019-06-29,28.4,23.5,15.9,86,30.0,68.0,8.0,2.26,0.2,1004.1
2019-06-30,27.2,23.0,6.6,85,27.4,55.1,8.09,2.31,0.2,1004.0
2019-07-01,27.0,22.9,33.7,91,20.3,46.1,6.57,1.57,0.2,1003.5
2019-07-02,26.4,23.2,11.1,90,22.3,43.9,6.47,1.64,0.2,1003.1
